domain,urgency_count,has_urgency,authority_count,has_authority,doubt_count,has_doubt,authority_to_doubt_ratio
climate,0,0,1,1,0,0,1.0
climate,0,0,1,1,0,0,1.0
climate,0,0,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,1,1,0,0,0,0,0.0
climate,0,0,2,1,0,0,2.0
climate,0,0,1,1,0,0,1.0
climate,0,0,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,0,0,3,1,0,0,3.0
climate,0,0,0,0,0,0,0.0
climate,1,1,2,1,1,1,1.0
climate,0,0,1,1,0,0,1.0
climate,0,0,0,0,0,0,0.0
climate,0,0,1,1,0,0,1.0
climate,0,0,0,0,0,0,0.0
climate,0,0,0,0,1,1,0.0
climate,0,0,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,0,0,1,1,0,0,1.0
climate,0,0,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,0,0,1,1,0,0,1.0
climate,0,0,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,0,0,1,1,0,0,1.0
climate,1,1,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,0,0,0,0,1,1,0.0
climate,0,0,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,0,0,1,1,0,0,1.0
climate,0,0,0,0,0,0,0.0
climate,0,0,1,1,0,0,1.0
climate,0,0,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,0,0,1,1,0,0,1.0
climate,0,0,0,0,0,0,0.0
climate,0,0,1,1,0,0,1.0
climate,0,0,1,1,0,0,1.0
climate,0,0,1,1,0,0,1.0
climate,0,0,0,0,1,1,0.0
climate,0,0,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,0,0,2,1,0,0,2.0
climate,0,0,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,0,0,0,0,1,1,0.0
climate,0,0,0,0,2,1,0.0
climate,0,0,1,1,0,0,1.0
climate,0,0,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,0,0,1,1,0,0,1.0
climate,0,0,0,0,0,0,0.0
climate,0,0,2,1,0,0,2.0
climate,0,0,0,0,0,0,0.0
climate,0,0,0,0,1,1,0.0
climate,0,0,0,0,0,0,0.0
climate,0,0,4,1,1,1,2.0
climate,0,0,1,1,0,0,1.0
climate,0,0,1,1,0,0,1.0
climate,0,0,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,1,1,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,0,0,1,1,0,0,1.0
climate,0,0,1,1,1,1,0.5
climate,0,0,1,1,0,0,1.0
climate,0,0,0,0,0,0,0.0
climate,0,0,2,1,0,0,2.0
climate,0,0,0,0,1,1,0.0
climate,0,0,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,0,0,1,1,0,0,1.0
climate,0,0,0,0,0,0,0.0
climate,0,0,0,0,2,1,0.0
climate,0,0,0,0,0,0,0.0
climate,0,0,1,1,0,0,1.0
climate,0,0,0,0,1,1,0.0
climate,0,0,0,0,0,0,0.0
climate,2,1,1,1,0,0,1.0
climate,0,0,1,1,0,0,1.0
climate,0,0,0,0,0,0,0.0
climate,0,0,2,1,0,0,2.0
climate,0,0,0,0,0,0,0.0
climate,0,0,1,1,0,0,1.0
climate,0,0,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,0,0,1,1,0,0,1.0
climate,0,0,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,2,1,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,0,0,0,0,1,1,0.0
climate,0,0,0,0,0,0,0.0
climate,0,0,1,1,0,0,1.0
climate,0,0,0,0,1,1,0.0
climate,0,0,1,1,0,0,1.0
climate,0,0,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,0,0,1,1,0,0,1.0
climate,1,1,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,0,0,1,1,0,0,1.0
climate,0,0,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,0,0,1,1,0,0,1.0
climate,0,0,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,0,0,1,1,0,0,1.0
climate,0,0,0,0,1,1,0.0
climate,0,0,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,0,0,4,1,0,0,4.0
climate,0,0,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,0,0,1,1,0,0,1.0
climate,0,0,1,1,0,0,1.0
climate,1,1,0,0,0,0,0.0
climate,0,0,1,1,0,0,1.0
climate,0,0,0,0,0,0,0.0
climate,0,0,1,1,0,0,1.0
climate,1,1,1,1,0,0,1.0
climate,0,0,1,1,0,0,1.0
climate,0,0,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,1,1,0,0,0,0,0.0
climate,0,0,2,1,1,1,1.0
climate,0,0,3,1,0,0,3.0
climate,0,0,1,1,0,0,1.0
climate,0,0,0,0,0,0,0.0
climate,0,0,3,1,0,0,3.0
climate,0,0,1,1,1,1,0.5
climate,0,0,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,0,0,2,1,0,0,2.0
climate,0,0,1,1,0,0,1.0
climate,0,0,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,0,0,1,1,0,0,1.0
climate,0,0,0,0,0,0,0.0
climate,0,0,1,1,1,1,0.5
climate,0,0,1,1,0,0,1.0
climate,0,0,0,0,0,0,0.0
climate,0,0,2,1,0,0,2.0
climate,0,0,0,0,0,0,0.0
climate,0,0,1,1,0,0,1.0
climate,1,1,1,1,0,0,1.0
climate,0,0,1,1,0,0,1.0
climate,0,0,4,1,0,0,4.0
climate,0,0,1,1,0,0,1.0
climate,0,0,0,0,2,1,0.0
climate,0,0,2,1,0,0,2.0
climate,1,1,0,0,1,1,0.0
climate,0,0,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,0,0,3,1,0,0,3.0
climate,0,0,1,1,0,0,1.0
climate,0,0,1,1,0,0,1.0
climate,0,0,0,0,0,0,0.0
climate,0,0,1,1,0,0,1.0
climate,0,0,4,1,0,0,4.0
climate,0,0,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,0,0,4,1,0,0,4.0
climate,0,0,1,1,1,1,0.5
climate,1,1,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,0,0,1,1,0,0,1.0
climate,0,0,0,0,0,0,0.0
climate,1,1,0,0,0,0,0.0
climate,0,0,2,1,1,1,1.0
climate,0,0,1,1,0,0,1.0
climate,0,0,0,0,0,0,0.0
climate,0,0,1,1,0,0,1.0
climate,2,1,0,0,0,0,0.0
climate,0,0,1,1,0,0,1.0
climate,0,0,0,0,0,0,0.0
climate,0,0,2,1,0,0,2.0
climate,0,0,1,1,0,0,1.0
climate,0,0,0,0,0,0,0.0
climate,0,0,1,1,0,0,1.0
climate,0,0,0,0,1,1,0.0
climate,0,0,3,1,0,0,3.0
climate,0,0,1,1,1,1,0.5
climate,2,1,1,1,0,0,1.0
climate,0,0,0,0,0,0,0.0
climate,0,0,2,1,0,0,2.0
climate,0,0,0,0,0,0,0.0
climate,1,1,2,1,0,0,2.0
climate,0,0,1,1,1,1,0.5
climate,0,0,1,1,0,0,1.0
climate,1,1,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,0,0,2,1,0,0,2.0
climate,0,0,0,0,0,0,0.0
climate,0,0,1,1,0,0,1.0
climate,0,0,0,0,0,0,0.0
climate,1,1,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,0,0,0,0,1,1,0.0
climate,0,0,2,1,0,0,2.0
climate,0,0,1,1,0,0,1.0
climate,0,0,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,0,0,2,1,0,0,2.0
climate,0,0,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,0,0,1,1,0,0,1.0
climate,0,0,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,0,0,2,1,0,0,2.0
climate,0,0,0,0,0,0,0.0
climate,0,0,1,1,0,0,1.0
climate,0,0,0,0,0,0,0.0
climate,0,0,1,1,0,0,1.0
climate,0,0,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,1,1,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,0,0,2,1,0,0,2.0
climate,0,0,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,1,1,0,0,0,0,0.0
climate,0,0,2,1,0,0,2.0
climate,0,0,0,0,1,1,0.0
climate,0,0,0,0,0,0,0.0
climate,0,0,2,1,0,0,2.0
climate,0,0,0,0,0,0,0.0
climate,0,0,2,1,0,0,2.0
climate,0,0,0,0,0,0,0.0
climate,0,0,2,1,0,0,2.0
climate,0,0,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,1,1,3,1,0,0,3.0
climate,0,0,1,1,0,0,1.0
climate,1,1,0,0,0,0,0.0
climate,0,0,3,1,0,0,3.0
climate,0,0,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,0,0,1,1,0,0,1.0
climate,0,0,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,4,1,2,1,1,1,1.0
climate,0,0,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,1,1,4,1,0,0,4.0
climate,0,0,1,1,0,0,1.0
climate,1,1,1,1,0,0,1.0
climate,0,0,2,1,1,1,1.0
climate,0,0,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,0,0,0,0,1,1,0.0
climate,0,0,0,0,0,0,0.0
climate,1,1,0,0,0,0,0.0
climate,1,1,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,0,0,1,1,0,0,1.0
climate,0,0,0,0,0,0,0.0
climate,1,1,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,2,1,1,1,0,0,1.0
climate,0,0,0,0,0,0,0.0
climate,1,1,0,0,0,0,0.0
climate,0,0,1,1,0,0,1.0
climate,0,0,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,0,0,0,0,1,1,0.0
climate,0,0,0,0,0,0,0.0
climate,2,1,1,1,0,0,1.0
climate,0,0,2,1,0,0,2.0
climate,0,0,0,0,0,0,0.0
climate,0,0,1,1,0,0,1.0
climate,0,0,2,1,0,0,2.0
climate,0,0,0,0,0,0,0.0
climate,0,0,1,1,0,0,1.0
climate,0,0,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,0,0,0,0,1,1,0.0
climate,0,0,0,0,1,1,0.0
climate,0,0,1,1,0,0,1.0
climate,0,0,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,0,0,0,0,1,1,0.0
climate,0,0,1,1,0,0,1.0
climate,0,0,1,1,0,0,1.0
climate,0,0,0,0,0,0,0.0
climate,0,0,2,1,0,0,2.0
climate,0,0,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,0,0,1,1,1,1,0.5
climate,0,0,0,0,0,0,0.0
climate,0,0,2,1,0,0,2.0
climate,0,0,0,0,0,0,0.0
climate,0,0,1,1,0,0,1.0
climate,1,1,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,2,1,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,1,1,1,1,0,0,1.0
climate,0,0,1,1,0,0,1.0
climate,0,0,1,1,0,0,1.0
climate,0,0,0,0,0,0,0.0
climate,1,1,0,0,0,0,0.0
climate,0,0,2,1,0,0,2.0
climate,0,0,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,0,0,1,1,1,1,0.5
climate,0,0,0,0,1,1,0.0
climate,1,1,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,0,0,1,1,0,0,1.0
climate,0,0,1,1,0,0,1.0
climate,0,0,1,1,0,0,1.0
climate,0,0,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,1,1,2,1,0,0,2.0
climate,0,0,1,1,0,0,1.0
climate,0,0,1,1,0,0,1.0
climate,0,0,0,0,0,0,0.0
climate,1,1,2,1,0,0,2.0
climate,0,0,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,0,0,1,1,0,0,1.0
climate,0,0,1,1,0,0,1.0
climate,0,0,0,0,0,0,0.0
climate,2,1,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,0,0,2,1,0,0,2.0
climate,0,0,0,0,0,0,0.0
climate,0,0,1,1,0,0,1.0
climate,1,1,2,1,0,0,2.0
climate,0,0,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,1,1,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,0,0,1,1,0,0,1.0
climate,0,0,1,1,0,0,1.0
climate,0,0,0,0,0,0,0.0
climate,0,0,1,1,1,1,0.5
climate,0,0,1,1,0,0,1.0
climate,0,0,1,1,0,0,1.0
climate,0,0,0,0,0,0,0.0
climate,0,0,1,1,0,0,1.0
climate,0,0,0,0,0,0,0.0
climate,0,0,1,1,0,0,1.0
climate,0,0,0,0,0,0,0.0
climate,0,0,2,1,0,0,2.0
climate,0,0,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,0,0,3,1,0,0,3.0
climate,0,0,0,0,0,0,0.0
climate,0,0,1,1,0,0,1.0
climate,0,0,0,0,0,0,0.0
climate,0,0,1,1,0,0,1.0
climate,0,0,0,0,0,0,0.0
climate,0,0,1,1,0,0,1.0
climate,0,0,0,0,0,0,0.0
climate,1,1,1,1,0,0,1.0
climate,0,0,1,1,1,1,0.5
climate,0,0,0,0,0,0,0.0
climate,0,0,1,1,0,0,1.0
climate,0,0,1,1,0,0,1.0
climate,0,0,0,0,0,0,0.0
climate,1,1,1,1,1,1,0.5
climate,0,0,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,0,0,1,1,0,0,1.0
climate,0,0,1,1,0,0,1.0
climate,1,1,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,0,0,0,0,1,1,0.0
climate,0,0,1,1,0,0,1.0
climate,0,0,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,0,0,1,1,1,1,0.5
climate,0,0,1,1,0,0,1.0
climate,0,0,3,1,0,0,3.0
climate,0,0,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,0,0,1,1,0,0,1.0
climate,1,1,1,1,0,0,1.0
climate,0,0,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,1,1,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,0,0,1,1,0,0,1.0
climate,0,0,0,0,0,0,0.0
climate,0,0,3,1,1,1,1.5
climate,0,0,1,1,0,0,1.0
climate,0,0,3,1,0,0,3.0
climate,0,0,0,0,0,0,0.0
climate,0,0,1,1,1,1,0.5
climate,0,0,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,0,0,2,1,0,0,2.0
climate,0,0,1,1,0,0,1.0
climate,0,0,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,0,0,1,1,0,0,1.0
climate,0,0,1,1,0,0,1.0
climate,0,0,0,0,0,0,0.0
climate,0,0,1,1,0,0,1.0
climate,0,0,0,0,0,0,0.0
climate,0,0,2,1,0,0,2.0
climate,2,1,5,1,0,0,5.0
climate,0,0,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,0,0,1,1,0,0,1.0
climate,0,0,1,1,0,0,1.0
climate,0,0,0,0,0,0,0.0
climate,0,0,1,1,0,0,1.0
climate,1,1,1,1,1,1,0.5
climate,0,0,0,0,0,0,0.0
climate,0,0,1,1,0,0,1.0
climate,0,0,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,0,0,5,1,0,0,5.0
climate,0,0,1,1,0,0,1.0
climate,0,0,3,1,0,0,3.0
climate,0,0,0,0,0,0,0.0
climate,1,1,1,1,1,1,0.5
climate,0,0,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,1,1,1,1,0,0,1.0
climate,1,1,2,1,0,0,2.0
climate,0,0,1,1,0,0,1.0
climate,0,0,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,0,0,1,1,0,0,1.0
climate,0,0,3,1,0,0,3.0
climate,1,1,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,1,1,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,1,1,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,0,0,1,1,0,0,1.0
climate,0,0,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,0,0,1,1,0,0,1.0
climate,0,0,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,0,0,1,1,0,0,1.0
climate,0,0,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,0,0,1,1,0,0,1.0
climate,0,0,1,1,0,0,1.0
climate,0,0,0,0,0,0,0.0
climate,0,0,1,1,1,1,0.5
climate,0,0,1,1,0,0,1.0
climate,0,0,1,1,0,0,1.0
climate,0,0,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,0,0,1,1,0,0,1.0
climate,0,0,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,0,0,1,1,0,0,1.0
climate,0,0,0,0,0,0,0.0
climate,1,1,0,0,1,1,0.0
climate,0,0,1,1,0,0,1.0
climate,0,0,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,0,0,1,1,0,0,1.0
climate,0,0,1,1,0,0,1.0
climate,0,0,0,0,0,0,0.0
climate,0,0,1,1,0,0,1.0
climate,0,0,1,1,0,0,1.0
climate,1,1,1,1,1,1,0.5
climate,0,0,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,1,1,1,1,0,0,1.0
climate,0,0,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,1,1,1,1,0,0,1.0
climate,0,0,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,0,0,1,1,1,1,0.5
climate,0,0,0,0,0,0,0.0
climate,0,0,3,1,0,0,3.0
climate,0,0,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,0,0,4,1,0,0,4.0
climate,0,0,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,0,0,1,1,0,0,1.0
climate,1,1,0,0,0,0,0.0
climate,0,0,1,1,2,1,0.3333333333333333
climate,0,0,0,0,0,0,0.0
climate,0,0,2,1,0,0,2.0
climate,0,0,1,1,0,0,1.0
climate,0,0,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,0,0,1,1,0,0,1.0
climate,0,0,1,1,0,0,1.0
climate,0,0,3,1,3,1,0.75
climate,0,0,0,0,0,0,0.0
climate,1,1,0,0,1,1,0.0
climate,0,0,0,0,0,0,0.0
climate,0,0,0,0,2,1,0.0
climate,0,0,1,1,0,0,1.0
climate,0,0,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,0,0,0,0,1,1,0.0
climate,1,1,3,1,0,0,3.0
climate,1,1,3,1,0,0,3.0
climate,0,0,0,0,1,1,0.0
climate,0,0,0,0,0,0,0.0
climate,1,1,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,1,1,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,0,0,3,1,0,0,3.0
climate,0,0,2,1,1,1,1.0
climate,0,0,1,1,0,0,1.0
climate,0,0,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,0,0,3,1,0,0,3.0
climate,0,0,0,0,0,0,0.0
climate,0,0,1,1,1,1,0.5
climate,0,0,1,1,0,0,1.0
climate,0,0,0,0,0,0,0.0
climate,0,0,1,1,1,1,0.5
climate,0,0,1,1,0,0,1.0
climate,0,0,0,0,0,0,0.0
climate,0,0,1,1,0,0,1.0
climate,0,0,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,0,0,1,1,0,0,1.0
climate,0,0,0,0,0,0,0.0
climate,1,1,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,0,0,1,1,0,0,1.0
climate,1,1,1,1,0,0,1.0
climate,1,1,0,0,0,0,0.0
climate,0,0,1,1,1,1,0.5
climate,0,0,0,0,2,1,0.0
climate,0,0,1,1,0,0,1.0
climate,0,0,0,0,0,0,0.0
climate,0,0,1,1,0,0,1.0
climate,0,0,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,0,0,1,1,0,0,1.0
climate,0,0,1,1,0,0,1.0
climate,0,0,0,0,0,0,0.0
climate,0,0,3,1,0,0,3.0
climate,0,0,0,0,0,0,0.0
climate,0,0,1,1,0,0,1.0
climate,0,0,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,0,0,0,0,1,1,0.0
climate,0,0,1,1,0,0,1.0
climate,0,0,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,1,1,1,1,1,1,0.5
climate,0,0,0,0,0,0,0.0
climate,0,0,2,1,0,0,2.0
climate,0,0,0,0,0,0,0.0
climate,0,0,2,1,1,1,1.0
climate,0,0,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,0,0,1,1,0,0,1.0
climate,0,0,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,2,1,2,1,0,0,2.0
climate,0,0,0,0,0,0,0.0
climate,0,0,2,1,0,0,2.0
climate,0,0,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,0,0,1,1,0,0,1.0
climate,0,0,0,0,0,0,0.0
climate,0,0,0,0,1,1,0.0
climate,0,0,1,1,0,0,1.0
climate,0,0,0,0,0,0,0.0
climate,0,0,1,1,1,1,0.5
climate,0,0,0,0,0,0,0.0
climate,1,1,0,0,0,0,0.0
climate,0,0,0,0,1,1,0.0
climate,0,0,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,1,1,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,0,0,1,1,0,0,1.0
climate,0,0,2,1,0,0,2.0
climate,0,0,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,0,0,1,1,0,0,1.0
climate,1,1,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,0,0,0,0,1,1,0.0
climate,2,1,0,0,0,0,0.0
climate,0,0,1,1,0,0,1.0
climate,0,0,1,1,0,0,1.0
climate,0,0,1,1,0,0,1.0
climate,0,0,0,0,0,0,0.0
climate,0,0,1,1,0,0,1.0
climate,0,0,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,3,1,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,0,0,2,1,0,0,2.0
climate,0,0,0,0,0,0,0.0
climate,1,1,1,1,0,0,1.0
climate,0,0,1,1,1,1,0.5
climate,0,0,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,0,0,1,1,0,0,1.0
climate,0,0,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,1,1,1,1,1,1,0.5
climate,0,0,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,0,0,1,1,0,0,1.0
climate,1,1,1,1,0,0,1.0
climate,1,1,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
climate,0,0,2,1,0,0,2.0
climate,0,0,0,0,0,0,0.0
climate,0,0,0,0,0,0,0.0
